URL,Number of Words,Number of Unique Words,Number of Stopwords,Number of Sentences,Number of Nouns,Average Word Length,Type-Token Ratio,Compound Sentiment Score,Number of Named Entities
Average,1286.7166666666667,462.625,484.9166666666667,43.8,360.2083333333333,4.71194680079919,0.40333711287006097,-0.2800816666666667,38.666666666666664
